     8	     7	417576986/0012/0012/line-004.gt.txt
     8	    32	417576986/0012/0012/line-005.gt.txt
     5	    32	417576986/0012/0012/line-006.gt.txt
     5	    31	417576986/0012/0012/line-007.gt.txt
     6	    33	417576986/0012/0012/line-008.gt.txt
     5	    25	417576986/0012/0012/line-009.gt.txt
     5	    30	417576986/0012/0012/line-010.gt.txt
     1	    31	417576986/0012/0012/line-011.gt.txt
     3	    32	417576986/0012/0012/line-012.gt.txt
     5	    30	417576986/0012/0012/line-013.gt.txt
     7	    33	417576986/0012/0012/line-014.gt.txt
     1	    30	417576986/0012/0012/line-015.gt.txt
     2	    31	417576986/0012/0012/line-016.gt.txt
     3	    28	417576986/0012/0012/line-017.gt.txt
     4	    32	417576986/0012/0012/line-018.gt.txt
     2	    32	417576986/0012/0012/line-019.gt.txt
     8	    32	417576986/0012/0012/line-020.gt.txt
     3	    29	417576986/0012/0012/line-021.gt.txt
     2	    31	417576986/0012/0012/line-022.gt.txt
     9	    31	417576986/0012/0012/line-023.gt.txt
     6	    30	417576986/0012/0012/line-024.gt.txt
     1	    29	417576986/0012/0012/line-025.gt.txt
     7	    30	417576986/0012/0012/line-026.gt.txt
     4	    32	417576986/0012/0012/line-027.gt.txt
     6	    31	417576986/0012/0012/line-028.gt.txt
     6	     8	417576986/0015/0015/line-001.gt.txt
     5	    31	417576986/0015/0015/line-002.gt.txt
     4	    28	417576986/0015/0015/line-003.gt.txt
     9	    35	417576986/0015/0015/line-004.gt.txt
     2	    28	417576986/0015/0015/line-005.gt.txt
     3	    32	417576986/0015/0015/line-006.gt.txt
    10	    33	417576986/0015/0015/line-007.gt.txt
     4	    32	417576986/0015/0015/line-008.gt.txt
     4	    31	417576986/0015/0015/line-009.gt.txt
     0	    29	417576986/0015/0015/line-010.gt.txt
     7	    31	417576986/0015/0015/line-011.gt.txt
     4	    33	417576986/0015/0015/line-012.gt.txt
    14	    32	417576986/0015/0015/line-013.gt.txt
    12	    32	417576986/0015/0015/line-014.gt.txt
     2	    30	417576986/0015/0015/line-015.gt.txt
     3	    30	417576986/0015/0015/line-016.gt.txt
     1	    31	417576986/0015/0015/line-017.gt.txt
     6	    31	417576986/0015/0015/line-018.gt.txt
     6	    32	417576986/0015/0015/line-019.gt.txt
     2	    28	417576986/0015/0015/line-020.gt.txt
     5	    34	417576986/0015/0015/line-021.gt.txt
     8	    31	417576986/0015/0015/line-022.gt.txt
     5	    31	417576986/0015/0015/line-023.gt.txt
     5	    29	417576986/0015/0015/line-024.gt.txt
     2	    31	417576986/0015/0015/line-025.gt.txt
    14	    26	417576986/0031/0031/line-001.gt.txt
     5	    37	417576986/0031/0031/line-002.gt.txt
     5	    36	417576986/0031/0031/line-003.gt.txt
     5	    31	417576986/0031/0031/line-004.gt.txt
     5	    39	417576986/0031/0031/line-005.gt.txt
     5	    37	417576986/0031/0031/line-006.gt.txt
     3	    34	417576986/0031/0031/line-007.gt.txt
     3	    35	417576986/0031/0031/line-008.gt.txt
     3	    35	417576986/0031/0031/line-009.gt.txt
     3	    36	417576986/0031/0031/line-010.gt.txt
     2	    37	417576986/0031/0031/line-011.gt.txt
     3	    37	417576986/0031/0031/line-012.gt.txt
     6	    37	417576986/0031/0031/line-013.gt.txt
     1	    35	417576986/0031/0031/line-014.gt.txt
     5	    33	417576986/0031/0031/line-015.gt.txt
     1	    39	417576986/0031/0031/line-016.gt.txt
     6	    35	417576986/0031/0031/line-017.gt.txt
     0	    36	417576986/0031/0031/line-018.gt.txt
     5	    36	417576986/0031/0031/line-019.gt.txt
     6	    35	417576986/0031/0031/line-020.gt.txt
     8	    36	417576986/0031/0031/line-021.gt.txt
     5	    35	417576986/0031/0031/line-022.gt.txt
     6	    10	417576986/0031/0031/line-023.gt.txt
     0	    10	417576986/0031/0031/line-024.gt.txt
     3	    10	417576986/0031/0031/line-025.gt.txt
     5	    10	417576986/0031/0031/line-026.gt.txt
     5	    34	417576986/0031/0031/line-027.gt.txt
     3	    34	417576986/0031/0031/line-028.gt.txt
     2	    36	417576986/0031/0031/line-029.gt.txt
     4	    33	417576986/0031/0031/line-030.gt.txt
     4	    32	417576986/0031/0031/line-031.gt.txt
     2	    33	417576986/0031/0031/line-032.gt.txt
     4	    38	417576986/0031/0031/line-033.gt.txt
     0	     3	417576986/0031/0031/line-034.gt.txt
     8	    10	417576986/0078/0078/line-001.gt.txt
     9	    12	417576986/0078/0078/line-002.gt.txt
     4	    11	417576986/0078/0078/line-003.gt.txt
    13	    14	417576986/0078/0078/line-006.gt.txt
    17	    35	417576986/0078/0078/line-007.gt.txt
    14	    36	417576986/0078/0078/line-008.gt.txt
    19	    36	417576986/0078/0078/line-009.gt.txt
    23	    35	417576986/0078/0078/line-010.gt.txt
    12	    37	417576986/0078/0078/line-011.gt.txt
    13	    35	417576986/0078/0078/line-012.gt.txt
    13	    34	417576986/0078/0078/line-013.gt.txt
    17	    37	417576986/0078/0078/line-014.gt.txt
     5	    12	417576986/0078/0078/line-015.gt.txt
     9	    30	417576986/0078/0078/line-016.gt.txt
    11	    36	417576986/0078/0078/line-017.gt.txt
    12	    36	417576986/0078/0078/line-018.gt.txt
     7	    34	417576986/0078/0078/line-019.gt.txt
     4	    36	417576986/0078/0078/line-020.gt.txt
     8	    40	417576986/0078/0078/line-021.gt.txt
     8	    36	417576986/0078/0078/line-022.gt.txt
    11	    39	417576986/0078/0078/line-023.gt.txt
     7	    36	417576986/0078/0078/line-024.gt.txt
    12	    33	417576986/0078/0078/line-025.gt.txt
     7	    32	417576986/0078/0078/line-026.gt.txt
    13	    39	417576986/0078/0078/line-027.gt.txt
    18	    35	417576986/0078/0078/line-028.gt.txt
    16	    36	417576986/0078/0078/line-029.gt.txt
    14	    39	417576986/0078/0078/line-030.gt.txt
     9	    34	417576986/0078/0078/line-031.gt.txt
     6	    35	417576986/0078/0078/line-032.gt.txt
     7	    36	417576986/0078/0078/line-033.gt.txt
    10	    37	417576986/0078/0078/line-034.gt.txt
    26	    26	417576986/0145/0145/line-001.gt.txt
    21	    35	417576986/0145/0145/line-002.gt.txt
    20	    36	417576986/0145/0145/line-003.gt.txt
    20	    37	417576986/0145/0145/line-004.gt.txt
    32	    42	417576986/0145/0145/line-005.gt.txt
     9	    38	417576986/0145/0145/line-006.gt.txt
    13	    37	417576986/0145/0145/line-007.gt.txt
    10	    40	417576986/0145/0145/line-008.gt.txt
    16	    36	417576986/0145/0145/line-009.gt.txt
    13	    37	417576986/0145/0145/line-010.gt.txt
    11	    38	417576986/0145/0145/line-011.gt.txt
     9	    35	417576986/0145/0145/line-012.gt.txt
    16	    41	417576986/0145/0145/line-013.gt.txt
    14	    37	417576986/0145/0145/line-014.gt.txt
    13	    38	417576986/0145/0145/line-015.gt.txt
    11	    35	417576986/0145/0145/line-016.gt.txt
    18	    37	417576986/0145/0145/line-017.gt.txt
    11	    36	417576986/0145/0145/line-018.gt.txt
    17	    33	417576986/0145/0145/line-019.gt.txt
    11	    33	417576986/0145/0145/line-020.gt.txt
    26	    38	417576986/0145/0145/line-021.gt.txt
    15	    33	417576986/0145/0145/line-022.gt.txt
    17	    36	417576986/0145/0145/line-023.gt.txt
    17	    38	417576986/0145/0145/line-024.gt.txt
    14	    32	417576986/0145/0145/line-025.gt.txt
    13	    35	417576986/0145/0145/line-026.gt.txt
     7	    34	417576986/0145/0145/line-027.gt.txt
    19	    34	417576986/0145/0145/line-028.gt.txt
    15	    36	417576986/0145/0145/line-029.gt.txt
     3	     4	417576986/0145/0145/line-030.gt.txt
    26	    28	417576986/0201/0201/line-001.gt.txt
    19	    37	417576986/0201/0201/line-002.gt.txt
     8	     5	417576986/0201/0201/line-003.gt.txt
     9	    35	417576986/0201/0201/line-004.gt.txt
    18	    33	417576986/0201/0201/line-005.gt.txt
    20	    38	417576986/0201/0201/line-006.gt.txt
    15	    37	417576986/0201/0201/line-007.gt.txt
    11	    37	417576986/0201/0201/line-008.gt.txt
    11	    34	417576986/0201/0201/line-009.gt.txt
    16	    34	417576986/0201/0201/line-012.gt.txt
    15	    36	417576986/0201/0201/line-013.gt.txt
     4	    39	417576986/0201/0201/line-014.gt.txt
    15	    38	417576986/0201/0201/line-015.gt.txt
    16	    33	417576986/0201/0201/line-016.gt.txt
    11	    39	417576986/0201/0201/line-017.gt.txt
    11	    37	417576986/0201/0201/line-018.gt.txt
    10	    39	417576986/0201/0201/line-019.gt.txt
    11	    33	417576986/0201/0201/line-020.gt.txt
     5	    33	417576986/0201/0201/line-021.gt.txt
    20	    36	417576986/0201/0201/line-022.gt.txt
    19	    37	417576986/0201/0201/line-023.gt.txt
    24	    38	417576986/0201/0201/line-024.gt.txt
     8	    33	417576986/0201/0201/line-025.gt.txt
     8	    38	417576986/0201/0201/line-026.gt.txt
     4	    34	417576986/0201/0201/line-027.gt.txt
     9	    35	417576986/0201/0201/line-028.gt.txt
     6	    35	417576986/0201/0201/line-029.gt.txt
    10	    36	417576986/0201/0201/line-030.gt.txt
     4	    36	417576986/0201/0201/line-031.gt.txt
     2	     3	417576986/0201/0201/line-032.gt.txt
    15	    15	417576986/0206/0206/line-027.gt.txt
    17	    50	417576986/0206/0206/line-028.gt.txt
     1	    13	417576986/0206/0206/line-029.gt.txt
     7	     9	417576986/0206/0206/line-030.gt.txt
     2	     8	417576986/0206/0206/line-031.gt.txt
     5	    12	417576986/0206/0206/line-032.gt.txt
     1	    11	417576986/0206/0206/line-033.gt.txt
     5	     4	417576986/0206/0206/line-034.gt.txt
     4	    37	417576986/0206/0206/line-035.gt.txt
    10	    37	417576986/0206/0206/line-036.gt.txt
     2	    39	417576986/0206/0206/line-037.gt.txt
     4	    37	417576986/0206/0206/line-038.gt.txt
     4	    34	417576986/0206/0206/line-039.gt.txt
     8	    39	417576986/0206/0206/line-040.gt.txt
     4	    34	417576986/0206/0206/line-041.gt.txt
     7	    36	417576986/0206/0206/line-042.gt.txt
     4	    36	417576986/0206/0206/line-043.gt.txt
     8	    38	417576986/0206/0206/line-044.gt.txt
    14	    35	417576986/0206/0206/line-045.gt.txt
     7	    12	417576986/0206/0206/line-046.gt.txt
     4	    30	417576986/0206/0206/line-047.gt.txt
     4	    35	417576986/0206/0206/line-048.gt.txt
     3	    33	417576986/0206/0206/line-049.gt.txt
     4	    33	417576986/0206/0206/line-050.gt.txt
     3	    34	417576986/0206/0206/line-051.gt.txt
     2	    36	417576986/0206/0206/line-052.gt.txt
    11	    34	417576986/0206/0206/line-053.gt.txt
     0	    34	417576986/0206/0206/line-054.gt.txt
     6	    33	417576986/0206/0206/line-055.gt.txt
     5	    13	417576986/0206/0206/line-056.gt.txt
    10	    33	417576986/0206/0206/line-057.gt.txt
     4	    32	417576986/0206/0206/line-058.gt.txt
     3	    33	417576986/0206/0206/line-059.gt.txt
     0	    35	417576986/0206/0206/line-060.gt.txt
    12	    33	417576986/0206/0206/line-061.gt.txt
    11	    28	417576986/0459/0459/line-001.gt.txt
    16	    37	417576986/0459/0459/line-002.gt.txt
    17	    36	417576986/0459/0459/line-003.gt.txt
    21	    33	417576986/0459/0459/line-004.gt.txt
    19	    36	417576986/0459/0459/line-005.gt.txt
    17	    39	417576986/0459/0459/line-006.gt.txt
    20	    37	417576986/0459/0459/line-007.gt.txt
    15	    33	417576986/0459/0459/line-008.gt.txt
    23	    34	417576986/0459/0459/line-009.gt.txt
    15	    36	417576986/0459/0459/line-011.gt.txt
     9	    24	417576986/0459/0459/line-012.gt.txt
     2	    33	417576986/0459/0459/line-013.gt.txt
    25	    29	417576986/0459/0459/line-014.gt.txt
    25	    34	417576986/0459/0459/line-016.gt.txt
    41	    38	417576986/0459/0459/line-017.gt.txt
    16	    33	417576986/0459/0459/line-018.gt.txt
    14	    34	417576986/0459/0459/line-019.gt.txt
    13	    35	417576986/0459/0459/line-020.gt.txt
    10	    33	417576986/0459/0459/line-021.gt.txt
     9	    36	417576986/0459/0459/line-022.gt.txt
    16	    36	417576986/0459/0459/line-023.gt.txt
     9	    32	417576986/0459/0459/line-024.gt.txt
    13	    36	417576986/0459/0459/line-025.gt.txt
    14	    32	417576986/0459/0459/line-026.gt.txt
    15	    36	417576986/0459/0459/line-027.gt.txt
    14	    35	417576986/0459/0459/line-028.gt.txt
     8	    35	417576986/0459/0459/line-029.gt.txt
    11	    36	417576986/0459/0459/line-030.gt.txt
     6	    33	417576986/0459/0459/line-031.gt.txt
     0	     5	417576986/0459/0459/line-032.gt.txt
    21	    28	417576986/0463/0463/line-006.gt.txt
    25	    34	417576986/0463/0463/line-007.gt.txt
    28	    38	417576986/0463/0463/line-008.gt.txt
    18	    38	417576986/0463/0463/line-009.gt.txt
    15	    37	417576986/0463/0463/line-010.gt.txt
    28	    37	417576986/0463/0463/line-011.gt.txt
    23	    37	417576986/0463/0463/line-012.gt.txt
    23	    37	417576986/0463/0463/line-013.gt.txt
    17	    31	417576986/0463/0463/line-014.gt.txt
    10	    35	417576986/0463/0463/line-015.gt.txt
    15	    37	417576986/0463/0463/line-016.gt.txt
    22	    36	417576986/0463/0463/line-017.gt.txt
     9	    33	417576986/0463/0463/line-018.gt.txt
     5	    15	417576986/0463/0463/line-019.gt.txt
    21	    28	417576986/0463/0463/line-020.gt.txt
    24	    34	417576986/0463/0463/line-021.gt.txt
    20	    37	417576986/0463/0463/line-022.gt.txt
    25	    35	417576986/0463/0463/line-023.gt.txt
    27	    39	417576986/0463/0463/line-024.gt.txt
    30	    37	417576986/0463/0463/line-025.gt.txt
    19	    38	417576986/0463/0463/line-026.gt.txt
    11	    35	417576986/0463/0463/line-027.gt.txt
     5	    35	417576986/0463/0463/line-028.gt.txt
    10	    35	417576986/0463/0463/line-029.gt.txt
    13	    36	417576986/0463/0463/line-030.gt.txt
    16	    35	417576986/0463/0463/line-031.gt.txt
    22	    35	417576986/0463/0463/line-032.gt.txt
    12	    35	417576986/0463/0463/line-034.gt.txt
    11	    34	417576986/0463/0463/line-035.gt.txt
    11	    15	417576986/0470/0470/line-002.gt.txt
    14	    35	417576986/0470/0470/line-003.gt.txt
    10	    37	417576986/0470/0470/line-004.gt.txt
     8	    37	417576986/0470/0470/line-005.gt.txt
    16	    39	417576986/0470/0470/line-006.gt.txt
    15	    42	417576986/0470/0470/line-007.gt.txt
    18	    37	417576986/0470/0470/line-008.gt.txt
    18	    36	417576986/0470/0470/line-009.gt.txt
    17	    38	417576986/0470/0470/line-010.gt.txt
    17	    40	417576986/0470/0470/line-011.gt.txt
    15	    37	417576986/0470/0470/line-012.gt.txt
     4	     5	417576986/0470/0470/line-013.gt.txt
     1	     1	417576986/0470/0470/line-014.gt.txt
     0	     2	417576986/0470/0470/line-015.gt.txt
     1	     2	417576986/0470/0470/line-016.gt.txt
    13	    35	417576986/0470/0470/line-018.gt.txt
     9	    33	417576986/0470/0470/line-019.gt.txt
    16	    39	417576986/0470/0470/line-020.gt.txt
    21	    40	417576986/0470/0470/line-021.gt.txt
    21	    41	417576986/0470/0470/line-022.gt.txt
    16	    38	417576986/0470/0470/line-023.gt.txt
    13	    38	417576986/0470/0470/line-024.gt.txt
    10	    36	417576986/0470/0470/line-025.gt.txt
    17	    41	417576986/0470/0470/line-026.gt.txt
     6	    40	417576986/0470/0470/line-027.gt.txt
    14	    37	417576986/0470/0470/line-028.gt.txt
    14	    34	417576986/0470/0470/line-029.gt.txt
    17	    39	417576986/0470/0470/line-030.gt.txt
     7	    34	417576986/0470/0470/line-031.gt.txt
     7	    35	417576986/0470/0470/line-032.gt.txt
    11	    33	417576986/0470/0470/line-033.gt.txt
     7	    37	417576986/0470/0470/line-034.gt.txt
     9	    36	417576986/0470/0470/line-035.gt.txt
    13	    13	417589220/0016/0016/line-002.gt.txt
     7	    30	417589220/0016/0016/line-003.gt.txt
     2	    29	417589220/0016/0016/line-004.gt.txt
     6	    32	417589220/0016/0016/line-005.gt.txt
     1	    33	417589220/0016/0016/line-006.gt.txt
     8	    35	417589220/0016/0016/line-007.gt.txt
     3	    30	417589220/0016/0016/line-008.gt.txt
     6	    36	417589220/0016/0016/line-009.gt.txt
     4	    33	417589220/0016/0016/line-010.gt.txt
     3	    30	417589220/0016/0016/line-011.gt.txt
    10	    30	417589220/0016/0016/line-012.gt.txt
     7	    34	417589220/0016/0016/line-013.gt.txt
     1	    35	417589220/0016/0016/line-014.gt.txt
     2	    34	417589220/0016/0016/line-015.gt.txt
     1	    34	417589220/0016/0016/line-016.gt.txt
    11	    32	417589220/0016/0016/line-017.gt.txt
     2	     2	417589220/0016/0016/line-018.gt.txt
     1	    29	417589220/0016/0016/line-019.gt.txt
     3	    32	417589220/0016/0016/line-020.gt.txt
     3	    34	417589220/0016/0016/line-021.gt.txt
     2	    30	417589220/0016/0016/line-022.gt.txt
     3	    33	417589220/0016/0016/line-023.gt.txt
     3	    33	417589220/0016/0016/line-024.gt.txt
     4	    32	417589220/0016/0016/line-025.gt.txt
     4	    35	417589220/0016/0016/line-026.gt.txt
     8	    42	417589220/0016/0016/line-027.gt.txt
     8	    11	417589220/0016/0016/line-028.gt.txt
    12	    10	417589220/0016/0016/line-029.gt.txt
     6	    10	417589220/0016/0016/line-030.gt.txt
     4	    34	417589220/0016/0016/line-031.gt.txt
     4	    33	417589220/0016/0016/line-032.gt.txt
     3	    32	417589220/0016/0016/line-033.gt.txt
    16	    27	417589220/0043/0043/line-001.gt.txt
     5	    33	417589220/0043/0043/line-002.gt.txt
     6	    33	417589220/0043/0043/line-003.gt.txt
     4	    37	417589220/0043/0043/line-004.gt.txt
     6	    35	417589220/0043/0043/line-005.gt.txt
     9	    34	417589220/0043/0043/line-006.gt.txt
     7	    35	417589220/0043/0043/line-007.gt.txt
    12	    36	417589220/0043/0043/line-008.gt.txt
     4	    33	417589220/0043/0043/line-009.gt.txt
     5	    33	417589220/0043/0043/line-010.gt.txt
     3	    34	417589220/0043/0043/line-011.gt.txt
     4	    35	417589220/0043/0043/line-012.gt.txt
     7	    33	417589220/0043/0043/line-013.gt.txt
     3	    13	417589220/0043/0043/line-014.gt.txt
     3	    28	417589220/0043/0043/line-015.gt.txt
     8	    33	417589220/0043/0043/line-016.gt.txt
     5	    30	417589220/0043/0043/line-017.gt.txt
     6	    34	417589220/0043/0043/line-018.gt.txt
     8	    33	417589220/0043/0043/line-019.gt.txt
     7	    32	417589220/0043/0043/line-020.gt.txt
     4	    32	417589220/0043/0043/line-021.gt.txt
     3	    34	417589220/0043/0043/line-022.gt.txt
     7	    32	417589220/0043/0043/line-023.gt.txt
     6	    29	417589220/0043/0043/line-024.gt.txt
     7	    31	417589220/0043/0043/line-025.gt.txt
    11	    30	417589220/0043/0043/line-026.gt.txt
    11	    29	417589220/0043/0043/line-027.gt.txt
     5	    32	417589220/0043/0043/line-028.gt.txt
     1	     3	417589220/0043/0043/line-029.gt.txt
     5	    11	417589220/0050/0050/line-002.gt.txt
     2	     3	417589220/0050/0050/line-003.gt.txt
     6	     7	417589220/0050/0050/line-004.gt.txt
    10	    14	417589220/0050/0050/line-005.gt.txt
    11	    34	417589220/0050/0050/line-006.gt.txt
     3	    32	417589220/0050/0050/line-007.gt.txt
     7	    29	417589220/0050/0050/line-008.gt.txt
     6	    32	417589220/0050/0050/line-009.gt.txt
     3	    30	417589220/0050/0050/line-010.gt.txt
     5	    35	417589220/0050/0050/line-011.gt.txt
     2	    33	417589220/0050/0050/line-012.gt.txt
     4	    32	417589220/0050/0050/line-013.gt.txt
     6	    31	417589220/0050/0050/line-014.gt.txt
     5	    31	417589220/0050/0050/line-015.gt.txt
     7	    30	417589220/0050/0050/line-016.gt.txt
     3	    31	417589220/0050/0050/line-017.gt.txt
     7	    34	417589220/0050/0050/line-018.gt.txt
     5	    33	417589220/0050/0050/line-019.gt.txt
     1	    33	417589220/0050/0050/line-020.gt.txt
    16	    33	417589220/0050/0050/line-021.gt.txt
     4	    33	417589220/0050/0050/line-022.gt.txt
    10	    30	417589220/0050/0050/line-023.gt.txt
     7	    34	417589220/0050/0050/line-024.gt.txt
     7	    34	417589220/0050/0050/line-025.gt.txt
    11	    34	417589220/0050/0050/line-026.gt.txt
     9	    33	417589220/0050/0050/line-027.gt.txt
     8	    36	417589220/0050/0050/line-028.gt.txt
     8	    32	417589220/0050/0050/line-029.gt.txt
